2021-10-08 06:10:26.222160Z,2021-10-08 06:10:29.306227Z,56,0
2021-10-08 06:10:31.389747Z,2021-10-08 06:10:32.643403Z,56,0
2021-10-08 06:10:34.255676Z,2021-10-08 06:10:34.958347Z,56,0
2021-10-08 06:10:36.402304Z,2021-10-08 06:10:37.202863Z,56,0
2021-10-08 06:10:38.439689Z,2021-10-08 06:11:35.334994Z,56,0
2021-10-08 06:11:38.261971Z,2021-10-08 06:11:39.357894Z,56,0
2021-10-08 06:11:40.996116Z,2021-10-08 06:11:42.060559Z,56,0
2021-10-08 06:11:43.564533Z,2021-10-08 06:11:44.878206Z,56,0
2021-10-08 06:11:46.770738Z,2021-10-08 06:11:47.766691Z,56,0
2021-10-08 06:11:49.453835Z,2021-10-08 06:11:50.546767Z,56,0
2021-10-08 06:11:53.022776Z,2021-10-08 06:11:56.595216Z,56,0
2021-10-08 06:11:58.432980Z,2021-10-08 06:11:59.620313Z,56,0
2021-10-08 06:12:00.979244Z,2021-10-08 06:12:03.368513Z,56,0
2021-10-08 06:12:05.104793Z,2021-10-08 06:12:05.882905Z,56,0
2021-10-08 06:12:08.457525Z,2021-10-08 06:12:09.592588Z,56,0
2021-10-08 06:12:10.926513Z,2021-10-08 06:12:12.111497Z,56,0
2021-10-08 06:12:14.514601Z,2021-10-08 06:12:15.624674Z,56,0
2021-10-08 06:12:16.933968Z,2021-10-08 06:12:18.046109Z,56,0
2021-10-08 06:12:19.915858Z,2021-10-08 06:12:20.889943Z,56,0
2021-10-08 06:12:22.073426Z,2021-10-08 06:12:23.642547Z,56,0
2021-10-08 06:12:25.558206Z,2021-10-08 06:12:26.838568Z,56,0
2021-10-08 06:12:28.599475Z,2021-10-08 06:12:30.544625Z,56,0
2021-10-08 06:12:33.382564Z,2021-10-08 06:12:34.551174Z,56,0
2021-10-08 06:12:36.204130Z,2021-10-08 06:12:37.046596Z,56,0
2021-10-08 06:12:38.864898Z,2021-10-08 06:12:39.628244Z,56,0
2021-10-08 06:12:41.022689Z,2021-10-08 06:12:41.803963Z,56,0
2021-10-08 06:12:43.240674Z,2021-10-08 06:12:44.102261Z,56,0
2021-10-08 06:12:46.369407Z,2021-10-08 06:12:54.345313Z,56,0
2021-10-08 06:12:56.401554Z,2021-10-08 06:12:57.899502Z,56,0
2021-10-08 06:12:59.793890Z,2021-10-08 06:13:00.981473Z,56,0
2021-10-08 06:13:02.959599Z,2021-10-08 06:13:05.097130Z,56,0
2021-10-08 06:13:06.742259Z,2021-10-08 06:14:03.335017Z,56,0
2021-10-08 06:14:15.454522Z,2021-10-08 06:14:16.613093Z,56,0
2021-10-08 06:14:18.365888Z,2021-10-08 06:14:19.381187Z,56,0
2021-10-08 06:14:21.055828Z,2021-10-08 06:14:21.984542Z,56,0
2021-10-08 06:14:23.811819Z,2021-10-08 06:14:24.974463Z,56,0
2021-10-08 06:14:26.495150Z,2021-10-08 06:14:27.524011Z,56,0
2021-10-08 06:14:29.190162Z,2021-10-08 06:14:30.030437Z,56,0
2021-10-08 06:14:31.493606Z,2021-10-08 06:14:32.339979Z,56,0
2021-10-08 06:14:34.105022Z,2021-10-08 06:14:35.152811Z,56,0
2021-10-08 06:14:36.668203Z,2021-10-08 06:14:37.863056Z,56,0
2021-10-08 06:14:39.574801Z,2021-10-08 06:14:40.831313Z,56,0
2021-10-08 06:14:42.304631Z,2021-10-08 06:15:39.335010Z,56,0
2021-10-08 06:15:44.684399Z,2021-10-08 06:15:48.591629Z,56,0
2021-10-08 06:15:58.038648Z,2021-10-08 06:16:01.258820Z,56,0
2021-10-08 06:16:05.206715Z,2021-10-08 06:16:06.805335Z,56,0
2021-10-08 06:16:08.265552Z,2021-10-08 06:16:09.552646Z,56,0
2021-10-08 06:16:11.634351Z,2021-10-08 06:16:12.564258Z,56,0
2021-10-08 06:16:14.111908Z,2021-10-08 06:16:15.270852Z,56,0
2021-10-08 06:16:17.180450Z,2021-10-08 06:16:18.624732Z,56,0
2021-10-08 06:16:19.911731Z,2021-10-08 06:17:17.334999Z,56,0
2021-10-08 06:25:11.422168Z,2021-10-08 06:25:12.302226Z,56,0
2021-10-08 06:25:13.934572Z,2021-10-08 06:25:15.741987Z,56,0
2021-10-08 06:25:17.545740Z,2021-10-08 06:25:18.574037Z,56,0
2021-10-08 06:25:20.418924Z,2021-10-08 06:25:21.250249Z,56,0
2021-10-08 06:25:23.846240Z,2021-10-08 06:25:24.966311Z,56,0
2021-10-08 06:25:27.801621Z,2021-10-08 06:25:34.051109Z,56,0
2021-10-08 06:25:37.468236Z,2021-10-08 06:25:48.345933Z,56,0
2021-10-08 06:25:50.843332Z,2021-10-08 06:25:51.924143Z,56,0
2021-10-08 06:25:54.045945Z,2021-10-08 06:25:55.418281Z,56,0
2021-10-08 06:25:57.130209Z,2021-10-08 06:25:58.213680Z,56,0
2021-10-08 06:25:59.732239Z,2021-10-08 06:26:00.667712Z,56,0
2021-10-08 06:26:02.624149Z,2021-10-08 06:26:03.572907Z,56,0
2021-10-08 06:26:05.217062Z,2021-10-08 06:26:06.396659Z,56,0
2021-10-08 06:26:08.103429Z,2021-10-08 06:26:09.102362Z,56,0
2021-10-08 06:26:10.394981Z,2021-10-08 06:26:11.977616Z,56,0
2021-10-08 06:26:13.465845Z,2021-10-08 06:26:14.585357Z,56,0
2021-10-08 06:26:16.439693Z,2021-10-08 06:26:17.217538Z,56,0
2021-10-08 06:26:19.062572Z,2021-10-08 06:26:20.000467Z,56,0
2021-10-08 06:26:21.783117Z,2021-10-08 06:26:22.717861Z,56,0
2021-10-08 06:26:24.577898Z,2021-10-08 06:26:33.147967Z,56,0
2021-10-08 06:26:35.431214Z,2021-10-08 06:26:36.563315Z,56,0
2021-10-08 06:26:38.102875Z,2021-10-08 06:26:39.092329Z,56,0
2021-10-08 06:26:40.851239Z,2021-10-08 06:26:41.679879Z,56,0
2021-10-08 06:26:43.462677Z,2021-10-08 06:26:44.523482Z,56,0
2021-10-08 06:26:46.447570Z,2021-10-08 06:26:47.279984Z,56,0
2021-10-08 06:26:48.892360Z,2021-10-08 06:27:46.335004Z,56,0
2021-10-08 06:28:19.563855Z,2021-10-08 06:28:20.268876Z,56,0
2021-10-08 06:28:21.580104Z,2021-10-08 06:28:22.072182Z,56,0
2021-10-08 06:28:23.722438Z,2021-10-08 06:28:24.557337Z,56,0
2021-10-08 06:28:27.159929Z,2021-10-08 06:28:27.937641Z,56,0
2021-10-08 06:28:30.245083Z,2021-10-08 06:28:31.075550Z,56,0
2021-10-08 06:28:32.684627Z,2021-10-08 06:28:33.517773Z,56,0
2021-10-08 06:28:35.321872Z,2021-10-08 06:28:36.438111Z,56,0
2021-10-08 06:28:38.082849Z,2021-10-08 06:29:35.334985Z,56,0
2021-10-08 06:41:35.795846Z,2021-10-08 06:41:37.155579Z,56,0
2021-10-08 06:41:38.908708Z,2021-10-08 06:41:40.608224Z,56,0
2021-10-08 06:41:42.244774Z,2021-10-08 06:41:43.091104Z,56,0
2021-10-08 06:41:44.527571Z,2021-10-08 06:41:45.395116Z,56,0
2021-10-08 06:41:47.792457Z,2021-10-08 06:41:48.539003Z,56,0
